SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC12a,SPK_SPKC13b
,,4132.590225,4135.419675
,,4132.622425,4135.451825
,,4132.663925,4135.595425
,,4132.6902,4135.688
,,4132.704875,4135.7297
,,4132.732025,4135.781875
,,4132.7706,4135.83095
,,4132.80205,4135.856575
,,4132.824725,4135.87445
,,4132.8614,4135.913725
,,4132.892475,4135.954975
,,4132.904675,4136.0199
,,4132.932775,4136.064675
,,4132.953425,4136.1164
,,4133.016425,4136.1389
,,4133.069375,4136.203725
,,4133.143525,4136.24455
,,4133.2086,4136.3218
,,4133.239375,4136.421025
,,4133.2823,4136.44415
,,4133.301575,4136.527375
,,4133.35475,4136.580375
,,4133.379575,4136.6051
,,4133.396525,4136.640575
,,4133.410025,4136.671025
,,4133.417725,4136.71655
,,4133.433725,4136.804775
,,4133.448125,4136.873225
,,4133.484575,4136.935725
,,4133.509,4136.962175
,,4133.532675,4137.044375
,,4133.54395,4137.11095
,,4133.5659,4137.22225
,,4133.5908,4137.29865
,,4133.629425,4137.343525
,,4133.6749,4137.392475
,,4133.7073,4137.4168
,,4133.76245,4137.502875
,,4133.780325,4137.56685
,,4133.799325,4137.615925
,,4133.818975,4137.689675
,,4133.85765,4137.75795
,,4133.877025,4137.8128
,,4133.89145,4137.863575
,,4133.932875,4137.898775
,,4133.941175,4137.97495
,,4133.955875,4138.11265
,,4133.9877,4138.150675
,,4134.00395,4138.191625
,,4134.0519,4138.2454
,,4134.07315,4138.30415
